scenario_id,variant_id,zone,npcc_bus_id,npcc_bus_name,zone_target_generation_mw,perform_bus_weight,ideal_bus_pg_mw,applied_bus_pg_mw,capacity_redispatch_mw,bus_pmin_mw,bus_pmax_mw,source_rule,confidence
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,G,73,PLEASANT VLY,506.685719970448,0.358300196665811,181.54559311317,181.54559311317,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,G,76,RAMAPO,506.685719970448,0.233421111805312,118.271144091377,118.271144091377,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,F,37,NEW SEATHED,643.409240767239,0.210302229460617,135.310397788913,135.310397788913,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,F,38,GILBOA,643.409240767239,0.28871900454521,185.764475509507,185.764475509507,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,F,41,ROTTERDAM,643.409240767239,0.099654470089088,64.1186069390816,64.1186069390816,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,F,42,ALBANY,643.409240767239,0.401324295905085,258.215760529738,258.215760529738,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,D,47,MOSES W,984.9807077,0.959329106258799,944.920662,944.920662,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,D,48,MOSES E,984.9807077,0.0406708937412013,40.0600457,40.0600457,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,C,50,CLAY,2511.2,0.682385315127198,1713.60600334742,1713.60600334742,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,C,51,CLAY,2511.2,0.180824507709693,454.08650376058,454.08650376058,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,C,65,GESONIDGE,2511.2,0.024572506913824,61.7064793619949,61.7064793619949,0,0,61.7064793619949,PERFORM Greenidge plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,C,68,HILLSIDE,2511.2,0.0597090451253934,149.941354118888,149.941354118888,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,C,71,BINGHAMTON,2511.2,0.0104652541081939,26.2803461164964,26.2803461164964,0,0,26.2803461164964,PERFORM Binghamton plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,C,72,LAPEER,2511.2,0.0420433710156976,105.57931329462,105.57931329462,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,B,53,ROCHESTER,288.8,1,288.8,288.8,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,A,54,NIAGARA W,1292.8,0.382185175153705,494.08899443871,494.08899443871,-5.6843418860808e-14,0,494.08899443871,PERFORM Niagara hydro plants,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,A,55,NIAGARA E,1292.8,0.191092587576852,247.044497219355,247.044497219355,-2.8421709430404e-14,0,247.044497219355,PERFORM Niagara hydro plants,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,A,56,HUNTLEY,1292.8,0.3012848165981,389.501010898024,389.501010898024,-5.6843418860808e-14,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,A,57,HUNTLEY,1292.8,0.00871229543477941,11.2632555380828,11.2632555380828,-1.77635683940025e-15,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,A,60,DUNKIRK,1292.8,0.036229555911566,46.8375698824726,46.8375698824726,-7.105427357601e-15,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,A,61,DUNKIRK,1292.8,0.0804955693249973,104.064672023357,104.064672023357,-1.4210854715202e-14,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,I,78,CE UG,0,1,0,0,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,J,79,RAV A-3,2221.08603951382,0.706420369463462,1569.02042064349,1569.02042064349,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,J,81,GOETHALS,2221.08603951382,0.165299657210587,367.144760966855,367.144760966855,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,J,82,AK-3,2221.08603951382,0.128279973325951,284.920857903474,284.920857903474,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,K,80,NORTHPORT,1286.64264940708,0.284679453396702,366.28072615009,366.28072615009,0,0,678.940381470316,PERFORM Northport plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,K,9003,EAST GARDEN CITY,1286.64264940708,0.715320546603298,920.361923256985,920.361923256985,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,E,43,EDIC,0,0.666666666666667,0,0,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,E,44,PORTER,0,0.333333333333333,0,0,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,G,39,LEEDS,506.685719970448,0.408278691528877,206.868982765902,206.868982765902,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,G,73,PLEASANT VLY,506.685719970448,0.358300196665811,181.54559311317,181.54559311317,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,G,76,RAMAPO,506.685719970448,0.233421111805312,118.271144091377,118.271144091377,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,F,37,NEW SEATHED,643.409240767239,0.210302229460617,135.310397788913,135.310397788913,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,F,38,GILBOA,643.409240767239,0.28871900454521,185.764475509507,185.764475509507,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,F,41,ROTTERDAM,643.409240767239,0.099654470089088,64.1186069390816,64.1186069390816,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,F,42,ALBANY,643.409240767239,0.401324295905085,258.215760529738,258.215760529738,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,D,47,MOSES W,984.9807077,0.959329106258799,944.920662,944.920662,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,D,48,MOSES E,984.9807077,0.0406708937412013,40.0600457,40.0600457,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,C,50,CLAY,2511.2,0.682385315127198,1713.60600334742,1713.60600334742,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,C,51,CLAY,2511.2,0.180824507709693,454.08650376058,454.08650376058,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,C,65,GESONIDGE,2511.2,0.024572506913824,61.7064793619949,61.7064793619949,0,0,61.7064793619949,PERFORM Greenidge plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,C,68,HILLSIDE,2511.2,0.0597090451253934,149.941354118888,149.941354118888,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,C,71,BINGHAMTON,2511.2,0.0104652541081939,26.2803461164964,26.2803461164964,0,0,26.2803461164964,PERFORM Binghamton plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,C,72,LAPEER,2511.2,0.0420433710156976,105.57931329462,105.57931329462,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,B,53,ROCHESTER,288.8,1,288.8,288.8,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,A,54,NIAGARA W,1292.8,0.382185175153705,494.08899443871,494.08899443871,-5.6843418860808e-14,0,494.08899443871,PERFORM Niagara hydro plants,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,A,55,NIAGARA E,1292.8,0.191092587576852,247.044497219355,247.044497219355,-2.8421709430404e-14,0,247.044497219355,PERFORM Niagara hydro plants,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,A,56,HUNTLEY,1292.8,0.3012848165981,389.501010898024,389.501010898024,-5.6843418860808e-14,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,A,57,HUNTLEY,1292.8,0.00871229543477941,11.2632555380828,11.2632555380828,-1.77635683940025e-15,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,A,60,DUNKIRK,1292.8,0.036229555911566,46.8375698824726,46.8375698824726,-7.105427357601e-15,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,A,61,DUNKIRK,1292.8,0.0804955693249973,104.064672023357,104.064672023357,-1.4210854715202e-14,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,I,78,CE UG,0,1,0,0,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,J,79,RAV A-3,2221.08603951382,0.706420369463462,1569.02042064349,1569.02042064349,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,J,81,GOETHALS,2221.08603951382,0.165299657210587,367.144760966855,367.144760966855,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,J,82,AK-3,2221.08603951382,0.128279973325951,284.920857903474,284.920857903474,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,K,80,NORTHPORT,1286.64264940708,0.284679453396702,366.28072615009,366.28072615009,0,0,678.940381470316,PERFORM Northport plant,high
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,K,9003,EAST GARDEN CITY,1286.64264940708,0.715320546603298,920.361923256985,920.361923256985,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,E,43,EDIC,0,0.666666666666667,0,0,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,E,44,PORTER,0,0.333333333333333,0,0,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,G,39,LEEDS,506.685719970448,0.408278691528877,206.868982765902,206.868982765902,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,G,73,PLEASANT VLY,506.685719970448,0.358300196665811,181.54559311317,181.54559311317,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,G,76,RAMAPO,506.685719970448,0.233421111805312,118.271144091377,118.271144091377,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,F,42,ALBANY,889.017659660803,NaN,601.382853653601,601.382853653601,0,0,1068.003995,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,D,47,MOSES W,984.9807077,NaN,944.920662,944.920662,0,0,944.920662,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,D,48,MOSES E,984.9807077,NaN,40.0600457,40.0600457,0,0,40.0600457,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,C,50,CLAY,2511.2,NaN,1105.24857748821,1105.24857748821,0,0,1105.24857748821,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,C,51,CLAY,2511.2,NaN,292.878562141814,292.878562141814,0,0,292.878562141814,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,B,53,ROCHESTER,288.8,NaN,288.8,288.8,0,0,288.8,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,A,54,NIAGARA W,1292.8,NaN,394.385301787287,394.385301787287,0,0,394.385301787287,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,A,55,NIAGARA E,1292.8,NaN,197.192650893643,197.192650893643,0,0,197.192650893643,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,A,56,HUNTLEY,1292.8,NaN,495.093851384339,495.093851384339,0,0,495.093851384339,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,A,57,HUNTLEY,1292.8,NaN,14.3166985641929,14.3166985641929,0,0,14.3166985641929,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,A,60,DUNKIRK,1292.8,NaN,59.5351288283759,59.5351288283759,0,0,59.5351288283759,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,A,61,DUNKIRK,1292.8,NaN,132.276368542162,132.276368542162,0,0,132.276368542162,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,C,65,GESONIDGE,2511.2,NaN,7.481832143219,7.481832143219,0,0,7.481832143219,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,C,68,HILLSIDE,2511.2,NaN,271.054008885173,271.054008885173,0,0,271.054008885173,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,C,71,BINGHAMTON,2511.2,NaN,643.677757785503,643.677757785503,0,0,643.677757785503,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,C,72,LAPEER,2511.2,NaN,190.859261556085,190.859261556085,0,0,190.859261556085,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,I,78,CE UG,0,NaN,0,0,0,0,565.099092,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,J,79,RAV A-3,2622.50983032002,NaN,1057.35045339108,1057.35045339108,0,0,1777.453484,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,K,80,NORTHPORT,1478.43947641164,NaN,1041.77140928005,1041.77140928005,0,0,1784.929342,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,J,82,AK-3,2622.50983032002,NaN,1106.06928771024,1106.06928771024,0,0,1519.623976,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,J,81,GOETHALS,2622.50983032002,NaN,459.090089218702,459.090089218702,0,0,900,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,E,43,EDIC,59.9217497332488,NaN,21.644860205438,21.644860205438,0,0,400,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,E,44,PORTER,59.9217497332488,NaN,38.2768895278108,38.2768895278108,0,0,200,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,F,38,GILBOA,889.017659660803,NaN,91.8226660458599,91.8226660458599,0,0,500,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,F,41,ROTTERDAM,889.017659660803,NaN,98.9849541266362,98.9849541266362,0,0,300,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,F,37,NEW SEATHED,889.017659660803,NaN,96.8271858347068,96.8271858347068,0,0,300,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,G,73,PLEASANT VLY,834.711001373931,NaN,288.447240764726,288.447240764726,0,0,900,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,G,76,RAMAPO,834.711001373931,NaN,376.07697248077,376.07697248077,0,0,700,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,G,39,LEEDS,834.711001373931,NaN,170.186788128435,170.186788128435,0,0,600,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,K,9003,EAST GARDEN CITY,1478.43947641164,NaN,436.668067131591,436.668067131591,0,0,600,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,F,42,ALBANY,889.017659660803,NaN,601.382853653601,601.382853653601,0,0,1068.003995,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,D,47,MOSES W,984.9807077,NaN,944.920662,944.920662,0,0,944.920662,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,D,48,MOSES E,984.9807077,NaN,40.0600457,40.0600457,0,0,40.0600457,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,C,50,CLAY,2511.2,NaN,1105.24857748821,1105.24857748821,0,0,1105.24857748821,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,C,51,CLAY,2511.2,NaN,292.878562141814,292.878562141814,0,0,292.878562141814,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,B,53,ROCHESTER,288.8,NaN,288.8,288.8,0,0,288.8,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,A,54,NIAGARA W,1292.8,NaN,394.385301787287,394.385301787287,0,0,394.385301787287,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,A,55,NIAGARA E,1292.8,NaN,197.192650893643,197.192650893643,0,0,197.192650893643,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,A,56,HUNTLEY,1292.8,NaN,495.093851384339,495.093851384339,0,0,495.093851384339,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,A,57,HUNTLEY,1292.8,NaN,14.3166985641929,14.3166985641929,0,0,14.3166985641929,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,A,60,DUNKIRK,1292.8,NaN,59.5351288283759,59.5351288283759,0,0,59.5351288283759,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,A,61,DUNKIRK,1292.8,NaN,132.276368542162,132.276368542162,0,0,132.276368542162,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,C,65,GESONIDGE,2511.2,NaN,7.481832143219,7.481832143219,0,0,7.481832143219,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,C,68,HILLSIDE,2511.2,NaN,271.054008885173,271.054008885173,0,0,271.054008885173,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,C,71,BINGHAMTON,2511.2,NaN,643.677757785503,643.677757785503,0,0,643.677757785503,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,C,72,LAPEER,2511.2,NaN,190.859261556085,190.859261556085,0,0,190.859261556085,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,I,78,CE UG,0,NaN,0,0,0,0,565.099092,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,J,79,RAV A-3,2622.50983032002,NaN,1057.35045339108,1057.35045339108,0,0,1777.453484,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,K,80,NORTHPORT,1478.43947641164,NaN,1041.77140928005,1041.77140928005,0,0,1784.929342,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,J,82,AK-3,2622.50983032002,NaN,1106.06928771024,1106.06928771024,0,0,1519.623976,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,J,81,GOETHALS,2622.50983032002,NaN,459.090089218702,459.090089218702,0,0,900,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,E,43,EDIC,59.9217497332488,NaN,21.644860205438,21.644860205438,0,0,400,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,E,44,PORTER,59.9217497332488,NaN,38.2768895278108,38.2768895278108,0,0,200,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,F,38,GILBOA,889.017659660803,NaN,91.8226660458599,91.8226660458599,0,0,500,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,F,41,ROTTERDAM,889.017659660803,NaN,98.9849541266362,98.9849541266362,0,0,300,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,F,37,NEW SEATHED,889.017659660803,NaN,96.8271858347068,96.8271858347068,0,0,300,S4 ACOPF bus dispatch,reference
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,G,73,PLEASANT VLY,834.711001373931,NaN,288.447240764726,288.447240764726,0,0,900,S4 ACOPF bus dispatch,reference
