experiment,timestamp,pooled_error_pct,worst_interface_error_pct,wrong_direction_interfaces,imputed_interface_observations,ambiguous_interface_observations,minimum_sample_count,minimum_distinct_timestamp_count,pooled_rank,minimax_rank
compact51_marcy__current_roles,2019-11-22 11:00:00,22.2492573506,488.861300072,1,0,0,14,13,6236,8235
compact51_marcy__current_roles,2019-11-22 12:00:00,21.9641098151,696.382677442,1,0,0,13,12,6115,8395
compact51_marcy__current_roles,2019-11-22 13:00:00,22.1690693444,1255.80771819,1,0,0,12,12,6203,8542
compact51_marcy__current_roles,2019-11-22 14:00:00,20.8818277864,2118.51559845,0,0,0,12,12,5550,8627
compact51_marcy__current_roles,2019-11-22 15:00:00,21.720331099,9527.3860043,1,0,0,12,12,5983,8735
compact51_marcy__current_roles,2019-11-22 16:00:00,21.6079063966,709.73502429,1,0,0,12,12,5939,8402
compact51_marcy__current_roles,2019-11-22 17:00:00,21.7765448446,123.000256676,1,0,0,14,14,6021,6708
compact51_marcy__current_roles,2019-11-22 18:00:00,23.4390798537,127.032095959,1,0,0,11,11,6787,6794
compact51_marcy__current_roles,2019-11-22 19:00:00,23.3470722105,133.915124468,1,0,0,12,12,6750,6890
compact51_marcy__current_roles,2019-11-22 20:00:00,25.4863343764,194.758750601,1,0,0,12,12,7443,7460
compact51_marcy__current_roles,2019-11-22 21:00:00,23.6985296882,209.168692045,1,0,0,12,12,6912,7559
compact51_marcy__current_roles,2019-11-22 22:00:00,27.3415727987,769.933727735,1,0,0,12,12,7873,8430
compact51_marcy__current_roles,2019-11-22 23:00:00,24.1040995667,148.152773918,0,0,0,13,12,7034,7062
compact51_marcy__current_roles,2019-11-23 00:00:00,18.0049822727,56.621479571,0,0,0,13,13,3494,2008
compact51_marcy__current_roles,2019-11-23 01:00:00,16.5732345106,55.663496183,0,0,0,12,12,2375,1801
compact51_marcy__current_roles,2019-11-23 02:00:00,15.058649305,63.2626517135,0,0,0,12,12,1300,3558
compact51_marcy__current_roles,2019-11-23 03:00:00,15.1969672674,63.2265268449,0,0,0,12,12,1388,3548
compact51_marcy__current_roles,2019-11-23 04:00:00,15.2214194126,60.5463348661,0,0,0,12,12,1405,2931
compact51_marcy__current_roles,2019-11-23 05:00:00,17.2773876732,61.6524991597,0,0,0,12,12,2915,3205
compact51_marcy__current_roles,2019-11-23 06:00:00,16.5430864157,60.8483901771,0,0,0,12,12,2344,3008
compact51_marcy__current_roles,2019-11-23 07:00:00,17.186725744,61.0270629977,0,0,0,12,12,2830,3056
compact51_marcy__current_roles,2019-11-23 08:00:00,19.5659262486,64.9358539182,0,0,0,12,12,4695,3916
compact51_marcy__current_roles,2019-11-23 09:00:00,21.1013982674,66.7609084275,0,0,0,12,12,5674,4241
compact51_marcy__current_roles,2019-11-23 10:00:00,23.1529162028,80.5352047488,0,0,0,12,12,6662,5520
compact51_marcy__current_roles,2019-11-23 11:00:00,23.8283113728,122.802746055,0,0,0,14,13,6951,6705
compact51_marcy__current_roles,2019-11-23 12:00:00,20.1805445765,67.1928571756,0,0,0,14,14,5096,4318
compact51_marcy__current_roles,2019-11-23 13:00:00,18.9689574631,69.619537475,0,0,0,12,12,4249,4627
compact51_marcy__current_roles,2019-11-23 14:00:00,18.712424999,66.6001289202,0,0,0,12,12,4040,4211
compact51_marcy__current_roles,2019-11-23 15:00:00,19.0249176781,56.2541494919,0,0,0,12,12,4301,1931
compact51_marcy__current_roles,2019-11-23 16:00:00,21.4325792161,61.8173009856,0,0,0,13,12,5854,3239
compact51_marcy__current_roles,2019-11-23 17:00:00,21.1286387265,58.9791233251,0,0,0,12,12,5691,2589
compact51_marcy__current_roles,2019-11-23 18:00:00,18.2814494072,58.0012717378,0,0,0,12,12,3715,2345
compact51_marcy__current_roles,2019-11-23 19:00:00,16.3008124277,57.7648920449,0,0,0,12,12,2161,2278
compact51_marcy__current_roles,2019-11-23 20:00:00,15.5647467623,57.8692014079,0,0,0,12,12,1649,2312
compact51_marcy__current_roles,2019-11-23 21:00:00,18.5730621849,92.438435364,0,0,0,12,12,3938,5962
compact51_marcy__current_roles,2019-11-23 22:00:00,19.8077967514,92.1969001668,0,0,0,12,12,4851,5954
compact51_marcy__current_roles,2019-11-23 23:00:00,26.7399729619,89.3589022074,0,0,0,12,12,7742,5864
compact51_marcy__current_roles,2019-11-24 00:00:00,24.362832298,68.3814358068,0,0,0,12,12,7132,4474
compact51_marcy__current_roles,2019-11-24 01:00:00,19.1552243965,66.6953690639,0,0,0,12,12,4400,4235
compact51_marcy__current_roles,2019-11-24 02:00:00,15.4087979115,61.9798328503,0,0,0,12,12,1544,3275
compact51_marcy__current_roles,2019-11-24 03:00:00,14.3228084984,62.4287508,0,0,0,12,12,893,3380
compact51_marcy__current_roles,2019-11-24 04:00:00,18.6478887483,68.097384102,0,0,0,12,12,3995,4436
compact51_marcy__current_roles,2019-11-24 05:00:00,16.1384950295,60.1367691568,0,0,0,12,12,2045,2857
compact51_marcy__current_roles,2019-11-24 06:00:00,17.4804261996,58.8939662425,0,0,0,12,12,3060,2564
compact51_marcy__current_roles,2019-11-24 07:00:00,18.8993236051,62.2418439405,0,0,0,12,12,4197,3330
compact51_marcy__current_roles,2019-11-24 08:00:00,18.5654703955,70.3342406116,0,0,0,12,12,3926,4722
compact51_marcy__current_roles,2019-11-24 09:00:00,19.8995617334,77.4148544232,0,0,0,14,13,4907,5363
compact51_marcy__current_roles,2019-11-24 10:00:00,19.0130042383,69.7489219129,0,0,0,11,11,4289,4643
compact51_marcy__current_roles,2019-11-24 11:00:00,18.2003077326,66.7906813872,0,0,0,12,12,3650,4250
compact51_marcy__current_roles,2019-11-24 12:00:00,17.3079131704,65.2929792702,0,0,0,12,12,2935,3996
compact51_marcy__current_roles,2019-11-24 13:00:00,18.3031283842,66.4140545056,0,0,0,12,12,3730,4182
compact51_marcy__current_roles,2019-11-24 14:00:00,16.3427264432,62.0888813925,0,0,0,12,12,2197,3298
compact51_marcy__current_roles,2019-11-24 15:00:00,16.4943668869,59.8202029902,0,0,0,12,12,2314,2775
compact51_marcy__current_roles,2019-11-24 16:00:00,16.7390437596,61.5165061034,0,0,0,12,12,2485,3172
compact51_marcy__current_roles,2019-11-24 17:00:00,16.534818271,61.8900985545,0,0,0,12,12,2338,3256
compact51_marcy__current_roles,2019-11-24 18:00:00,18.2530474463,62.7579144819,0,0,0,12,12,3688,3439
compact51_marcy__current_roles,2019-11-24 19:00:00,18.3288684973,62.8790573001,0,0,0,12,12,3753,3474
compact51_marcy__current_roles,2019-11-24 20:00:00,18.0493703207,60.8635996594,0,0,0,12,12,3532,3015
compact51_marcy__current_roles,2019-11-24 21:00:00,16.5507127249,65.7863663038,0,0,0,14,14,2352,4077
compact51_marcy__current_roles,2019-11-24 22:00:00,19.4838495947,75.3037213104,0,0,0,12,12,4629,5207
compact51_marcy__current_roles,2019-11-24 23:00:00,17.2641684155,68.0342648586,0,0,0,14,13,2899,4429
compact51_marcy__current_roles,2019-11-25 00:00:00,21.5034786564,923.607836028,0,0,0,12,12,5893,8475
compact51_marcy__current_roles,2019-11-25 01:00:00,17.2208330671,45.3907034171,0,0,0,12,12,2863,255
compact51_marcy__current_roles,2019-11-25 02:00:00,17.7212330222,45.5992244166,0,0,0,12,12,3237,271
compact51_marcy__current_roles,2019-11-25 03:00:00,18.9314686287,49.3661925099,0,0,0,12,12,4221,655
compact51_marcy__current_roles,2019-11-25 04:00:00,20.6837624135,160.761026464,0,0,0,12,12,5420,7198
compact51_marcy__current_roles,2019-11-25 05:00:00,21.2130142377,173.883314551,0,0,0,12,12,5722,7316
compact51_marcy__current_roles,2019-11-25 06:00:00,23.6383958103,238.335576988,0,0,0,12,12,6881,7715
compact51_marcy__current_roles,2019-11-25 07:00:00,21.0030992695,167.922914137,0,0,0,12,12,5614,7263
compact51_marcy__current_roles,2019-11-25 08:00:00,23.6006577648,285.052992721,1,0,0,12,12,6865,7897
compact51_marcy__current_roles,2019-11-25 09:00:00,24.9111377285,269.002924344,1,0,0,12,12,7285,7840
compact51_marcy__current_roles,2019-11-25 10:00:00,25.4524294779,204.670899,1,0,0,12,12,7433,7534
compact51_marcy__current_roles,2019-11-25 11:00:00,20.3750992744,647.081212914,1,0,0,13,12,5234,8360
compact51_marcy__current_roles,2019-11-25 12:00:00,22.3722841338,1147.56475413,1,0,0,12,12,6278,8526
compact51_marcy__current_roles,2019-11-25 13:00:00,22.7499884067,1998.36018647,1,0,0,12,12,6470,8617
compact51_marcy__current_roles,2019-11-25 14:00:00,19.7501752671,144.940780011,1,0,0,12,12,4816,7019
compact51_marcy__current_roles,2019-11-25 15:00:00,16.5564947636,138.576682914,1,0,0,12,12,2360,6943
compact51_marcy__current_roles,2019-11-25 16:00:00,20.3679808968,79.4375304847,0,0,0,12,12,5228,5470
compact51_marcy__current_roles,2019-11-25 17:00:00,19.6675644582,177.208986574,1,0,0,12,12,4765,7343
compact51_marcy__current_roles,2019-11-25 18:00:00,19.7414474596,156.367034745,1,0,0,12,12,4809,7157
compact51_marcy__current_roles,2019-11-25 19:00:00,21.8759207431,173.486275492,1,0,0,12,12,6076,7312
compact51_marcy__current_roles,2019-11-25 20:00:00,20.5154518277,344.874024875,1,0,0,12,12,5319,8052
compact51_marcy__current_roles,2019-11-25 21:00:00,20.3557235788,749.860305851,1,0,0,12,12,5214,8419
compact51_marcy__current_roles,2019-11-25 22:00:00,23.7316073892,204.015291544,0,0,0,14,13,6924,7526
compact51_marcy__current_roles,2019-11-25 23:00:00,18.9697848477,69.0212386478,0,0,0,12,12,4250,4563
compact51_marcy__current_roles,2019-11-26 00:00:00,21.5958762717,68.2922375869,0,0,0,12,12,5934,4462
compact51_marcy__current_roles,2019-11-26 01:00:00,21.9079604198,64.1113917952,0,0,0,12,12,6094,3729
compact51_marcy__current_roles,2019-11-26 02:00:00,25.0010414642,77.1707105305,0,0,0,12,12,7321,5343
compact51_marcy__current_roles,2019-11-26 03:00:00,24.6296141122,74.8205647605,0,0,0,12,12,7199,5158
compact51_marcy__current_roles,2019-11-26 04:00:00,28.7871347728,117.515268153,0,0,0,12,12,8093,6592
compact51_marcy__current_roles,2019-11-26 05:00:00,23.8151136896,273.05937452,0,0,0,12,12,6946,7848
compact51_marcy__current_roles,2019-11-26 06:00:00,17.2575459526,55.5039690273,0,0,0,12,12,2893,1768
compact51_marcy__current_roles,2019-11-26 07:00:00,18.63296729,85.7674975657,0,0,0,12,12,3986,5751
compact51_marcy__current_roles,2019-11-26 08:00:00,17.3807144518,57.3624249643,0,0,0,12,12,2980,2181
compact51_marcy__current_roles,2019-11-26 09:00:00,19.0859829076,157.83001502,0,0,0,12,12,4351,7175
compact51_marcy__current_roles,2019-11-26 10:00:00,22.7856202118,41172.370195,0,0,0,13,13,6490,8753
compact51_marcy__current_roles,2019-11-26 11:00:00,20.3588840166,506.608211077,1,0,0,12,12,5217,8256
compact51_marcy__current_roles,2019-11-26 12:00:00,24.310416257,139.311515941,1,0,0,12,12,7109,6952
compact51_marcy__current_roles,2019-11-26 13:00:00,23.1259702123,442.908936692,1,0,0,12,12,6648,8183
compact51_marcy__current_roles,2019-11-26 14:00:00,21.379164978,680.111172037,1,0,0,12,12,5821,8384
compact51_marcy__current_roles,2019-11-26 15:00:00,18.6106138933,133.424959675,0,0,0,12,12,3973,6885
compact51_marcy__current_roles,2019-11-26 16:00:00,22.5695703831,344.064330999,0,0,0,12,12,6384,8050
compact51_marcy__current_roles,2019-11-26 17:00:00,25.8915992765,524.095979971,1,0,0,12,12,7541,8277
compact51_marcy__current_roles,2019-11-26 18:00:00,22.7363547307,152463.109117,0,0,0,12,12,6466,8760
compact51_marcy__current_roles,2019-11-26 19:00:00,23.858635176,2865.47488735,1,0,0,12,12,6960,8661
compact51_marcy__current_roles,2019-11-26 20:00:00,22.3642556469,499.238383146,1,0,0,12,12,6276,8249
compact51_marcy__current_roles,2019-11-26 21:00:00,22.6371888045,147.779646882,0,0,0,12,12,6421,7059
compact51_marcy__current_roles,2019-11-26 22:00:00,22.4884659698,70.9856362828,0,0,0,12,12,6345,4787
compact51_marcy__current_roles,2019-11-26 23:00:00,18.1430597243,62.1827372269,0,0,0,13,12,3608,3322
compact51_marcy__current_roles,2019-11-27 00:00:00,15.7340701627,57.6744681972,0,0,0,12,12,1750,2258
compact51_marcy__current_roles,2019-11-27 01:00:00,17.2780126108,61.6176457553,0,0,0,12,12,2916,3198
compact51_marcy__current_roles,2019-11-27 02:00:00,18.5519833675,62.5444929837,0,0,0,12,12,3910,3400
compact51_marcy__current_roles,2019-11-27 03:00:00,17.9265405485,59.0187165676,0,0,0,12,12,3423,2602
compact51_marcy__current_roles,2019-11-27 04:00:00,17.939488112,54.3275371575,0,0,0,12,12,3437,1516
compact51_marcy__current_roles,2019-11-27 05:00:00,18.4268711168,50.5839974335,0,0,0,12,12,3817,832
compact51_marcy__current_roles,2019-11-27 06:00:00,19.4355912173,54.4948556467,0,0,0,12,12,4586,1550
compact51_marcy__current_roles,2019-11-27 07:00:00,19.47911921,60.1286890805,0,0,0,12,12,4625,2854
compact51_marcy__current_roles,2019-11-27 08:00:00,18.975999618,59.8244109964,0,0,0,12,12,4259,2776
compact51_marcy__current_roles,2019-11-27 09:00:00,17.6593365995,55.9133310977,0,0,0,12,12,3193,1852
compact51_marcy__current_roles,2019-11-27 10:00:00,17.5170392253,56.4137254458,0,0,0,12,12,3089,1961
compact51_marcy__current_roles,2019-11-27 11:00:00,18.4338603585,63.2336603762,0,0,0,12,12,3823,3550
compact51_marcy__current_roles,2019-11-27 12:00:00,18.5583012324,215.946682764,0,0,0,13,13,3916,7589
compact51_marcy__current_roles,2019-11-27 13:00:00,19.3518373711,2009.87600455,0,0,0,12,12,4531,8618
compact51_marcy__current_roles,2019-11-27 14:00:00,18.352402743,49.8783305939,0,0,0,12,12,3772,717
compact51_marcy__current_roles,2019-11-27 15:00:00,17.2458039867,52.5825734792,0,0,0,12,12,2885,1181
compact51_marcy__current_roles,2019-11-27 16:00:00,17.1946935927,53.4956644618,0,0,0,12,12,2837,1368
compact51_marcy__current_roles,2019-11-27 17:00:00,16.632269348,57.8965117008,0,0,0,12,12,2414,2320
compact51_marcy__current_roles,2019-11-27 18:00:00,16.2159244374,60.2322440781,0,0,0,12,12,2096,2877
compact51_marcy__current_roles,2019-11-27 19:00:00,18.6021201594,497.440607861,0,0,0,12,12,3968,8247
compact51_marcy__current_roles,2019-11-27 20:00:00,21.5002645191,2132.61450313,0,0,0,12,12,5888,8629
compact51_marcy__current_roles,2019-11-27 21:00:00,20.6414599816,15632.8794131,0,0,0,12,12,5385,8741
compact51_marcy__current_roles,2019-11-27 22:00:00,23.5657174379,57.3426699705,0,0,0,12,12,6851,2177
compact51_marcy__current_roles,2019-11-27 23:00:00,23.586000302,47.204677371,0,0,0,12,12,6861,403
compact51_marcy__current_roles,2019-11-28 00:00:00,21.5314497611,353.191555314,1,0,0,12,12,5908,8071
compact51_marcy__current_roles,2019-11-28 01:00:00,22.5422416596,1091.23817392,1,0,0,12,12,6373,8513
compact51_marcy__current_roles,2019-11-28 02:00:00,24.8960429524,615.505044615,1,0,0,12,12,7282,8345
compact51_marcy__current_roles,2019-11-28 03:00:00,25.5347426087,739.77066249,1,0,0,12,12,7455,8412
compact51_marcy__current_roles,2019-11-28 04:00:00,22.2545771683,294.243146522,1,0,0,12,12,6240,7921
compact51_marcy__current_roles,2019-11-28 05:00:00,23.6607264387,990.768415562,1,0,0,12,12,6892,8492
compact51_marcy__current_roles,2019-11-28 06:00:00,24.8818403373,6631.33065004,2,0,0,12,12,7279,8726
compact51_marcy__current_roles,2019-11-28 07:00:00,23.9955509827,201.365779646,1,0,0,13,12,7000,7511
compact51_marcy__current_roles,2019-11-28 08:00:00,27.4431196258,31118.396842,1,0,0,12,12,7899,8750
compact51_marcy__current_roles,2019-11-28 09:00:00,26.669776056,259.263051214,0,0,0,13,13,7726,7809
compact51_marcy__current_roles,2019-11-28 10:00:00,24.7678659542,128.304491603,0,0,0,12,12,7239,6812
compact51_marcy__current_roles,2019-11-28 11:00:00,26.1256518211,126.853975528,0,0,0,12,12,7601,6789
compact51_marcy__current_roles,2019-11-28 12:00:00,28.3412686373,143.689564981,0,0,0,12,12,8022,7010
compact51_marcy__current_roles,2019-11-28 13:00:00,25.36345711,66.507399963,0,0,0,12,12,7413,4199
compact51_marcy__current_roles,2019-11-28 14:00:00,19.7184291012,53.5927144025,0,0,0,12,12,4800,1382
compact51_marcy__current_roles,2019-11-28 15:00:00,18.8790729707,57.0367031741,0,0,0,12,12,4172,2105
compact51_marcy__current_roles,2019-11-28 16:00:00,19.9146638114,60.6282072093,0,0,0,12,12,4914,2954
compact51_marcy__current_roles,2019-11-28 17:00:00,25.621691395,146.157896421,0,0,0,12,12,7480,7035
compact51_marcy__current_roles,2019-11-28 18:00:00,21.6888688314,98.7119993354,0,0,0,12,12,5973,6160
compact51_marcy__current_roles,2019-11-28 19:00:00,21.299671527,103.113854406,0,0,0,12,12,5771,6301
compact51_marcy__current_roles,2019-11-28 20:00:00,20.8692521587,96.77840863,0,0,0,12,12,5540,6108
compact51_marcy__current_roles,2019-11-28 21:00:00,22.0636333915,94.6166668278,0,0,0,12,12,6149,6038
compact51_marcy__current_roles,2019-11-28 22:00:00,20.3946459376,58.7638552014,0,0,0,12,12,5247,2529
compact51_marcy__current_roles,2019-11-28 23:00:00,23.2086077225,60.6184445217,0,0,0,13,12,6689,2952
compact51_marcy__current_roles,2019-11-29 00:00:00,21.9325467085,48.3475824135,0,0,0,12,12,6103,537
compact51_marcy__current_roles,2019-11-29 01:00:00,21.8358001133,45.6215652091,0,0,0,12,12,6047,272
compact51_marcy__current_roles,2019-11-29 02:00:00,19.2430448927,47.3183348462,0,0,0,12,12,4456,418
compact51_marcy__current_roles,2019-11-29 03:00:00,18.1669723631,50.836709158,0,0,0,13,12,3625,875
compact51_marcy__current_roles,2019-11-29 04:00:00,18.693566753,49.644041938,0,0,0,12,12,4030,690
compact51_marcy__current_roles,2019-11-29 05:00:00,18.8674231869,45.8927107364,0,0,0,12,12,4160,294
compact51_marcy__current_roles,2019-11-29 06:00:00,23.64154792,73.7664939467,0,0,0,12,12,6884,5065
compact51_marcy__current_roles,2019-11-29 07:00:00,26.9243525239,89.8309220918,0,0,0,12,12,7787,5881
compact51_marcy__current_roles,2019-11-29 08:00:00,27.8558826943,103.265187557,0,0,0,12,12,7960,6304
compact51_marcy__current_roles,2019-11-29 09:00:00,23.2435761063,56.1742631661,0,0,0,12,12,6702,1916
compact51_marcy__current_roles,2019-11-29 10:00:00,23.6962842723,120.351309277,0,0,0,12,12,6910,6647
compact51_marcy__current_roles,2019-11-29 11:00:00,18.8424728548,175.924987669,0,0,0,12,12,4140,7334
compact51_marcy__current_roles,2019-11-29 12:00:00,20.2073986315,249.346590443,0,0,0,13,13,5126,7772
compact51_marcy__current_roles,2019-11-29 13:00:00,19.7067970135,150.477562675,0,0,0,12,12,4795,7093
compact51_marcy__current_roles,2019-11-29 14:00:00,19.7016843787,91.5880655293,0,0,0,12,12,4793,5930
compact51_marcy__current_roles,2019-11-29 15:00:00,16.5545833676,56.4911283473,0,0,0,12,12,2355,1974
compact51_marcy__current_roles,2019-11-29 16:00:00,18.8072338653,56.7652708969,0,0,0,12,12,4105,2045
compact51_marcy__current_roles,2019-11-29 17:00:00,22.5904558113,52.9663741697,0,0,0,12,12,6394,1255
compact51_marcy__current_roles,2019-11-29 18:00:00,24.0657195832,50.0085628488,0,0,0,12,12,7024,739
compact51_marcy__current_roles,2019-11-29 19:00:00,20.9717230796,54.7843288581,0,0,0,12,12,5593,1614
compact51_marcy__current_roles,2019-11-29 20:00:00,18.1694326055,52.0776445837,0,0,0,12,12,3630,1089
compact51_marcy__current_roles,2019-11-29 21:00:00,16.4786448723,49.3562601062,0,0,0,12,12,2301,652
compact51_marcy__current_roles,2019-11-29 22:00:00,17.9210403432,51.8143063486,0,0,0,12,12,3413,1048
compact51_marcy__current_roles,2019-11-29 23:00:00,16.9804368321,55.3072716599,0,0,0,12,12,2660,1717
compact51_marcy__current_roles,2019-11-30 00:00:00,24.0094691637,45.7139279715,0,0,0,12,12,7007,282
compact51_marcy__current_roles,2019-11-30 01:00:00,20.082264125,44.1221444089,0,0,0,12,12,5041,171
compact51_marcy__current_roles,2019-11-30 02:00:00,19.5322669828,43.6533615394,0,0,0,12,12,4675,147
compact51_marcy__current_roles,2019-11-30 03:00:00,21.2101104718,44.1427318844,0,0,0,12,12,5719,175
compact51_marcy__current_roles,2019-11-30 04:00:00,21.7021237677,48.3783376,0,0,0,12,12,5975,541
compact51_marcy__current_roles,2019-11-30 05:00:00,21.8334385887,44.4980702016,0,0,0,12,12,6046,202
compact51_marcy__current_roles,2019-11-30 06:00:00,19.2699614787,48.2870482903,0,0,0,12,12,4473,526
compact51_marcy__current_roles,2019-11-30 07:00:00,19.091774905,49.0855877303,0,0,0,12,12,4357,621
compact51_marcy__current_roles,2019-11-30 08:00:00,17.9219125355,47.7114865596,0,0,0,12,12,3414,452
compact51_marcy__current_roles,2019-11-30 09:00:00,16.2151520516,49.9628543676,0,0,0,12,12,2095,727
compact51_marcy__current_roles,2019-11-30 10:00:00,14.762720414,59.3772797109,0,0,0,12,12,1098,2682
compact51_marcy__current_roles,2019-11-30 11:00:00,16.5189265865,62.5624518219,0,0,0,12,12,2331,3402
compact51_marcy__current_roles,2019-11-30 12:00:00,16.9912032728,68.9237693431,0,0,0,12,12,2671,4546
compact51_marcy__current_roles,2019-11-30 13:00:00,15.8109536228,64.8755322134,0,0,0,12,12,1801,3903
compact51_marcy__current_roles,2019-11-30 14:00:00,16.2327181228,64.3738505909,0,0,0,12,12,2108,3788
compact51_marcy__current_roles,2019-11-30 15:00:00,15.871388607,62.4036723761,0,0,0,12,12,1837,3373
compact51_marcy__current_roles,2019-11-30 16:00:00,18.0140188374,57.3266393117,0,0,0,12,12,3499,2170
compact51_marcy__current_roles,2019-11-30 17:00:00,17.0711898976,57.4847072559,0,0,0,12,12,2731,2217
compact51_marcy__current_roles,2019-11-30 18:00:00,17.9503816028,57.0117248326,0,0,0,12,12,3447,2102
compact51_marcy__current_roles,2019-11-30 19:00:00,17.2137239423,59.1169405059,0,0,0,12,12,2858,2620
compact51_marcy__current_roles,2019-11-30 20:00:00,18.0562030523,59.0102381945,0,0,0,12,12,3538,2598
compact51_marcy__current_roles,2019-11-30 21:00:00,17.1187982068,60.0422459651,0,0,0,12,12,2768,2832
compact51_marcy__current_roles,2019-11-30 22:00:00,16.6917790326,54.9765159772,0,0,0,12,12,2453,1657
compact51_marcy__current_roles,2019-11-30 23:00:00,19.5787834113,56.2080156564,0,0,0,12,12,4699,1921
compact51_marcy__current_roles,2019-12-01 00:00:00,21.3358541248,55.2548531496,0,0,0,12,12,5790,1702
compact51_marcy__current_roles,2019-12-01 01:00:00,19.7164479062,52.7626607833,0,0,0,12,12,4799,1217
compact51_marcy__current_roles,2019-12-01 02:00:00,22.8624431014,57.4684853258,0,0,0,12,12,6522,2212
compact51_marcy__current_roles,2019-12-01 03:00:00,24.83864499,57.043705777,0,0,0,12,12,7264,2108
compact51_marcy__current_roles,2019-12-01 04:00:00,22.6197236028,52.2401284701,0,0,0,12,12,6410,1113
compact51_marcy__current_roles,2019-12-01 05:00:00,20.1039049805,48.3734165589,0,0,0,12,12,5051,538
compact51_marcy__current_roles,2019-12-01 06:00:00,19.5391329312,45.583662258,0,0,0,12,12,4680,267
compact51_marcy__current_roles,2019-12-01 07:00:00,24.3517773034,53.3283080485,0,0,0,12,12,7128,1338
compact51_marcy__current_roles,2019-12-01 08:00:00,27.7143827643,64.0109389621,0,0,0,12,12,7943,3706
compact51_marcy__current_roles,2019-12-01 09:00:00,21.2612072847,59.881814032,0,0,0,12,12,5751,2793
compact51_marcy__current_roles,2019-12-01 10:00:00,20.8066834027,59.987294484,0,0,0,12,12,5503,2814
compact51_marcy__current_roles,2019-12-01 11:00:00,14.166042344,50.8489889527,0,0,0,12,12,821,877
compact51_marcy__current_roles,2019-12-01 12:00:00,16.2215737627,47.4778668746,0,0,0,12,12,2099,434
compact51_marcy__current_roles,2019-12-01 13:00:00,16.5142645126,49.6059839858,0,0,0,12,12,2328,684
compact51_marcy__current_roles,2019-12-01 14:00:00,13.8450338256,49.0303894756,0,0,0,12,12,676,616
compact51_marcy__current_roles,2019-12-01 15:00:00,15.7962671888,48.0692208601,0,0,0,12,12,1792,494
compact51_marcy__current_roles,2019-12-01 16:00:00,18.6967946857,52.7753473052,0,0,0,12,12,4032,1221
compact51_marcy__current_roles,2019-12-01 17:00:00,23.1557982797,67.9163009721,0,0,0,12,12,6664,4408
compact51_marcy__current_roles,2019-12-01 18:00:00,16.3968618968,63.182146509,0,0,0,12,12,2238,3535
compact51_marcy__current_roles,2019-12-01 19:00:00,13.8147470289,53.0310253384,0,0,0,12,12,661,1270
compact51_marcy__current_roles,2019-12-01 20:00:00,13.2201586789,56.0346105055,0,0,0,12,12,453,1880
compact51_marcy__current_roles,2019-12-01 21:00:00,14.4980660731,56.5910930597,0,0,0,12,12,964,2004
compact51_marcy__current_roles,2019-12-01 22:00:00,17.5249545939,58.8590169828,0,0,0,13,12,3094,2552
compact51_marcy__current_roles,2019-12-01 23:00:00,15.885105541,47.7156797706,0,0,0,12,12,1850,453
compact51_marcy__current_roles,2019-12-02 00:00:00,19.0173248205,52.9523841838,0,0,0,12,12,4294,1252
compact51_marcy__current_roles,2019-12-02 01:00:00,23.3322746222,67.3199289768,0,0,0,12,12,6743,4337
compact51_marcy__current_roles,2019-12-02 02:00:00,22.6365383331,69.6310436773,0,0,0,12,12,6420,4630
compact51_marcy__current_roles,2019-12-02 03:00:00,22.056143967,69.4113845495,0,0,0,12,12,6147,4602
compact51_marcy__current_roles,2019-12-02 04:00:00,19.0907895141,56.4551376253,0,0,0,12,12,4356,1966
compact51_marcy__current_roles,2019-12-02 05:00:00,20.9073628166,57.2809902776,0,0,0,12,12,5561,2160
compact51_marcy__current_roles,2019-12-02 06:00:00,19.5015045666,62.3081473403,0,0,0,12,12,4648,3343
compact51_marcy__current_roles,2019-12-02 07:00:00,20.8456729282,66.1055915533,0,0,0,12,12,5530,4136
